"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL3977924";"";"None";"458.58";"0";"3.60";"371";"COc1cc(/C=C/C(=O)NC(CC(C)C)NC(=S)Nc2cccnc2)cc(OC)c1OC";"Activity";"'<'";"1.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3854280";"Potentiation of lapatinib-induced growth inhibition of human BT474 cells assessed as coefficient of drug interaction after 72 hrs by cell titer-glo based luminescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL3853294";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307636";"";"";""
"CHEMBL3945988";"";"None";"471.62";"0";"4.59";"379";"COc1cc(/C=C/C(=O)NC(CC(C)(C)C)NC(=S)Nc2ccccc2)cc(OC)c1OC";"Activity";"'='";"0.65";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3854280";"Potentiation of lapatinib-induced growth inhibition of human BT474 cells assessed as coefficient of drug interaction after 72 hrs by cell titer-glo based luminescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL3853294";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307636";"";"";""
"CHEMBL2048905";"";"None";"437.91";"1";"5.22";"42m";"OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21";"GI50";"'='";"3.6";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2050652";"Growth inhibition of human BT474 cells overexpressing HER2 gene after 5 days";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL2046372";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307636";"";"";""
"CHEMBL2048796";"";"None";"435.87";"0";"4.11";"42h";"O=C1Cc2c(cccc2Oc2ccc(Nc3ncnc4ccn(CCO)c34)cc2Cl)N1";"GI50";"'='";"13.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2050652";"Growth inhibition of human BT474 cells overexpressing HER2 gene after 5 days";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL2046372";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307636";"";"";""
"CHEMBL2048788";"";"None";"479.97";"1";"5.14";"3";"CC(C)(C)NC(=O)c1cccc(Oc2ccc(Nc3ncnc4ccn(CCO)c34)cc2Cl)c1";"GI50";"'='";"88.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2050652";"Growth inhibition of human BT474 cells overexpressing HER2 gene after 5 days";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL2046372";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307636";"";"";""
"CHEMBL4561606";"";"None";"467.93";"0";"4.54";"1h";"O=C(/C=C/CN1CCCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21";"Ratio IC50";"'>'";"30.1";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4432459";"Potency index, ratio of erlotinib IC50 to compound IC50 for human BT474 cells overexpressing HER2";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL4431348";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3307636";"";"";""
"CHEMBL1201179";"LAPATINIB DITOSYLATE";"4.0";"943.49";"2";"6.14";"GW572016, tykerb";"CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O";"IC50";"'='";"37.4";"nM";"7.43";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2439211";"Cytotoxicity against human BT474 cells after 72 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL2434871";"1";"Scientific Literature";"Eur J Med Chem";"2013";"CHEMBL3307636";"";"";""
"CHEMBL3287475";"";"None";"362.34";"0";"4.42";"4c";"CC1=Cc2nc(C)cc3cc(OC(=O)c4ccc([N+](=O)[O-])cc4)cc(c23)O1";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3292399";"Cytotoxicity against human BT474 cells assessed as cell viability at 100 uM after 3 days by MTT assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL3286110";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307636";"";"";""
"CHEMBL3287477";"";"None";"257.29";"0";"2.67";"5a";"CC1=Cc2nc(C)cc3cc(OCCO)cc(c23)O1";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3292399";"Cytotoxicity against human BT474 cells assessed as cell viability at 100 uM after 3 days by MTT assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL3286110";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307636";"";"";""
"CHEMBL3287479";"";"None";"284.36";"0";"3.24";"5c";"CC1=Cc2nc(C)cc3cc(OCCN(C)C)cc(c23)O1";"Activity";"'>'";"20.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3292399";"Cytotoxicity against human BT474 cells assessed as cell viability at 100 uM after 3 days by MTT assay relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL3286110";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307636";"";"";""
"CHEMBL4088737";"";"None";"290.37";"0";"1.27";"N54";"CC(C)c1cc(C(=O)N2CC[C@@H](NC(=O)C3CC3)C2)[nH]n1";"EC50";"'='";"4700.0";"nM";"5.33";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4024498";"Growth inhibition of human BT474 cells measured every 4 hrs for 288 hrs by live cell imaging analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL4020845";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3307636";"";"";""
"CHEMBL561560";"";"None";"484.41";"0";"3.61";"34l";"CCNC(=O)c1cc2c(-c3cc(OCCNCCOC)c(Cl)cc3Cl)nc(N)nc2s1";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL1027808";"Induction of Hsp72 protein expression in human BT474 cells at 4 times GI50 after 24 hrs by Western immunoblotting";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL1158486";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307636";"";"";""
"CHEMBL549749";"";"None";"482.44";"0";"4.72";"34a";"CCNC(=O)c1cc2c(-c3cc(OCCN(CC)CC)c(Cl)cc3Cl)nc(N)nc2s1";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL1027809";"Reduction of HER2 protein expression in human BT474 cells at 2 times GI50 after 24 hrs by Western immunoblotting";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL1158486";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307636";"";"";""
"CHEMBL563327";"";"None";"480.42";"0";"4.47";"34d";"CCNC(=O)c1cc2c(-c3cc(OCCN4CCCC4)c(Cl)cc3Cl)nc(N)nc2s1";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL1027809";"Reduction of HER2 protein expression in human BT474 cells at 2 times GI50 after 24 hrs by Western immunoblotting";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL1158486";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307636";"";"";""
"CHEMBL561359";"";"None";"422.30";"0";"3.90";"34h";"CCNC(=O)c1cc2c(-c3cc(OCC#N)c(Cl)cc3Cl)nc(N)nc2s1";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL1027806";"Induction of Hsp72 protein expression in human BT474 cells at 2 times GI50 after 24 hrs by Western immunoblotting";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL1158486";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307636";"";"";""
"CHEMBL554735";"";"None";"509.46";"1";"3.62";"34k";"CCNC(=O)c1cc2c(-c3cc(OCCN4CCN(C)CC4)c(Cl)cc3Cl)nc(N)nc2s1";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL1027806";"Induction of Hsp72 protein expression in human BT474 cells at 2 times GI50 after 24 hrs by Western immunoblotting";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL1158486";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307636";"";"";""
"CHEMBL561560";"";"None";"484.41";"0";"3.61";"34l";"CCNC(=O)c1cc2c(-c3cc(OCCNCCOC)c(Cl)cc3Cl)nc(N)nc2s1";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL1027806";"Induction of Hsp72 protein expression in human BT474 cells at 2 times GI50 after 24 hrs by Western immunoblotting";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL1158486";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307636";"";"";""
"CHEMBL549817";"";"None";"454.38";"0";"3.94";"34e";"CCNC(=O)c1cc2c(-c3cc(OCCN(C)C)c(Cl)cc3Cl)nc(N)nc2s1";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL1027807";"Induction of Hsp72 protein expression in human BT474 cells at 8 times GI50 after 24 hrs by Western immunoblotting";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL1158486";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307636";"";"";""
"CHEMBL560099";"";"None";"536.41";"2";"5.26";"34c";"CCN(CC)CCOc1cc(-c2nc(N)nc3sc(C(=O)NCC(F)(F)F)cc23)c(Cl)cc1Cl";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL1027808";"Induction of Hsp72 protein expression in human BT474 cells at 4 times GI50 after 24 hrs by Western immunoblotting";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL1158486";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307636";"";"";""
"CHEMBL2158561";"";"None";"417.88";"0";"3.04";"36q";"COc1cc(Cl)c(-c2nc(SCC(=O)N(C)C)nc3[nH]cc(C#N)c23)cc1O";"GI50";"'='";"20.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2162324";"Antiproliferative activity against human BT474 cells after 4 days by SRB method";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL2157917";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3307636";"";"";""
"CHEMBL2158574";"";"None";"459.96";"0";"4.17";"36i";"CCOc1cc(-c2nc(SCC(=O)NC(C)C)nc3[nH]cc(C#N)c23)c(Cl)cc1OC";"GI50";"'='";"84.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2162324";"Antiproliferative activity against human BT474 cells after 4 days by SRB method";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL2157917";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3307636";"";"";""
"CHEMBL561428";"";"None";"494.45";"0";"4.86";"34b";"CCN(CC)CCOc1cc(-c2nc(N)nc3sc(C(=O)NC4CC4)cc23)c(Cl)cc1Cl";"Activity";"'='";"-15.0";"mm3";"";"";"";"";"";"";"";"";"0";"CHEMBL1028596";"Antitumor activity against estrogen receptor and HER2 overexpressing human BT474 cells xenografted in Harlan HsdNpa athymic nude mouse assessed as changed in 100 mm'3 tumor volume at 30 mg/kg, po qd";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"BT-474";"None";"DOSE = 30.0 mg.kg-1 | ROUTE: Oral";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL1158486";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307636";"";"";""
"CHEMBL2348417";"";"None";"508.00";"2";"5.19";"19b";"O=C(NCCO)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc4sccc34)c(Cl)c2)NCC1";"GI50";"'='";"18.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2351560";"Growth inhibition of human BT474 cells overexpressing HER2 after 5 days";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL2346616";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307636";"";"";""
"CHEMBL497443";"VIBSANIN B";"None";"416.56";"0";"4.37";"6; ViB";"CC(C)=CCC[C@]1(C)/C=C/[C@@H](OC(=O)C=C(C)C)[C@](C)(O)/C=C/C(=O)/C(CO)=C\C1";"IC50";"'='";"4550.0";"nM";"5.34";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4026467";"Antiproliferative activity against human BT474 cells assessed as reduction in cell viability after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL4024747";"1";"Scientific Literature";"J Med Chem";"2017";"CHEMBL3307636";"";"";""
"CHEMBL3590557";"";"None";"459.61";"1";"5.41";"14";"Oc1ccc(CNC2(c3ccccc3F)CCCC2)cc1CN1CCN(c2ccccc2)CC1";"IC50";"'='";"37790.0";"nM";"4.42";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3590982";"Cytotoxicity against human BT474 cells assessed as reduction in cell number incubated for 72 hrs";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL3588752";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307636";"";"";""
"CHEMBL3590573";"";"None";"380.55";"1";"5.27";"30";"CN1CCC(Cc2cccc(CNC3(c4ccc(F)cc4)CCCC3)c2)CC1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3590984";"Lysosomotropic activity in human BT474 cells assessed as reduction in lysosomal pH incubated for 24 hrs by lysosomotropy assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL3588752";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307636";"";"";""
"CHEMBL3590544";"";"None";"397.54";"0";"3.84";"1, ARN5187";"CN1CCN(Cc2cc(CNC3(c4ccccc4F)CCCC3)ccc2O)CC1";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3590986";"Inhibition of autophagy in human BT474 cells assessed as increase in LC3-II protein levels at 10 uM by immunoblot method";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL3588752";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307636";"";"";""
"CHEMBL2153844";"";"None";"357.50";"1";"6.41";"5a";"CC1(C)CCC(C)(C)c2cc(C(=O)/C=C/c3c[nH]c4ccccc34)ccc21";"IC50";"'='";"1910.0";"nM";"5.72";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2154223";"Cytotoxicity against human BT474 cells after 3 days by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL2150970";"1";"Scientific Literature";"Eur J Med Chem";"2012";"CHEMBL3307636";"";"";""
"CHEMBL65";"CAMPTOTHECIN";"-1.0";"348.36";"0";"2.08";"CPT";"CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1";"IC50";"'='";"12750.0";"nM";"4.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2154223";"Cytotoxicity against human BT474 cells after 3 days by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL2150970";"1";"Scientific Literature";"Eur J Med Chem";"2012";"CHEMBL3307636";"";"";""
"CHEMBL2376740";"";"None";"374.39";"0";"4.97";"44";"O=C(Nc1nc2c(s1)CCCc1ccc(F)cc1-2)c1c(F)cccc1F";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2379664";"Antiproliferative activity against human BT474 cells assessed as inhibition of [3H]thymidine incorporation incubated for 24 hrs prior to [3H]thymidine addition measured after 6 hrs by microbeta counting analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL2375231";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307636";"";"";""
"CHEMBL2376755";"";"None";"220.32";"0";"3.00";"30";"Nc1nc2c(s1)CSc1ccccc1-2";"IC50";"'='";"8200.0";"nM";"5.09";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2379664";"Antiproliferative activity against human BT474 cells assessed as inhibition of [3H]thymidine incorporation incubated for 24 hrs prior to [3H]thymidine addition measured after 6 hrs by microbeta counting analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL2375231";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307636";"";"";""
"CHEMBL3590556";"";"None";"425.59";"0";"4.62";"13";"CC(C)N1CCN(Cc2cc(CNC3(c4ccccc4F)CCCC3)ccc2O)CC1";"IC50";"'='";"33340.0";"nM";"4.48";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3590982";"Cytotoxicity against human BT474 cells assessed as reduction in cell number incubated for 72 hrs";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL3588752";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307636";"";"";""
"CHEMBL4281348";"";"None";"434.85";"1";"6.50";"18i";"CCNc1cc(-c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2C(F)(F)F)ccn1";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4254253";"Cytotoxicity against human BT474 cells after 24 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL4251622";"1";"Scientific Literature";"Eur J Med Chem";"2018";"CHEMBL3307636";"";"";""
"CHEMBL1214827";"ONALESPIB";"2.0";"409.53";"0";"3.12";"8; AT13387";"CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O";"IC50";"'='";"32.0";"nM";"7.50";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4707009";"Antiproliferative activity against human BT-474 assessed as reduction in cell viability incubated for 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL4706476";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307636";"TIME = 72.0 hr";"";""
"CHEMBL4778049";"";"None";"445.52";"0";"3.02";"70";"CCCOc1nc(OCCOC)nc2c1CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2";"IC50";"'='";"118.0";"nM";"6.93";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4707009";"Antiproliferative activity against human BT-474 assessed as reduction in cell viability incubated for 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL4706476";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307636";"TIME = 72.0 hr";"";""
"CHEMBL4754327";"";"None";"349.35";"0";"3.47";"19d";"COc1ccc(C(=O)c2nnc(-c3c[nH]c4ccccc34)o2)cc1OC";"Activity";"'='";"70.2";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4737582";"Antiproliferative activity against human BT-474 cells assessed as cell survival at 10 uM (Rvb = 100 +/ 6.3 %)";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL4732194";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"CHEMBL3307636";"Dose = 10.0 microM";"";""
"CHEMBL4798025";"";"None";"379.37";"0";"3.47";"19e";"COc1cc(C(=O)c2nnc(-c3c[nH]c4ccccc34)o2)cc(OC)c1OC";"Activity";"'='";"41.1";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4737582";"Antiproliferative activity against human BT-474 cells assessed as cell survival at 10 uM (Rvb = 100 +/ 6.3 %)";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL4732194";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"CHEMBL3307636";"Dose = 10.0 microM";"";""
"CHEMBL1922903";"";"None";"361.79";"1";"5.02";"6h";"N#Cc1ccc(Oc2ccc(Nc3ncnc4cc[nH]c34)cc2Cl)cc1";"GI50";"'='";"4473.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1924802";"Growth inhibition of human BT474 cells overexpressing HER2 gene after 5 days by particle analyzer";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL1921673";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3307636";"";"";""
"CHEMBL1923001";"";"None";"351.80";"0";"4.33";"6p";"Clc1cc(Nc2ncnc3cc[nH]c23)ccc1OCc1ccccn1";"GI50";"'='";"1160.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1924802";"Growth inhibition of human BT474 cells overexpressing HER2 gene after 5 days by particle analyzer";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL1921673";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3307636";"";"";""
"CHEMBL1923004";"";"None";"418.81";"1";"6.18";"8j";"Cn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21";"GI50";"'='";"692.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1924802";"Growth inhibition of human BT474 cells overexpressing HER2 gene after 5 days by particle analyzer";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL1921673";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3307636";"";"";""
"CHEMBL1923008";"";"None";"464.83";"1";"5.51";"10l";"OCCn1ccc2ncnc(Nc3ccc(Oc4cccc(OC(F)(F)F)c4)c(Cl)c3)c21";"GI50";"'='";"582.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1924802";"Growth inhibition of human BT474 cells overexpressing HER2 gene after 5 days by particle analyzer";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL614529";"BT-474";"Homo sapiens";"CELL-LINE";"CHEMBL1921673";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3307636";"";"";""
