"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL2071217";"";"None";"435.92";"0";"3.21";"(+)-33";"NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(Cc4ccccc4)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2";"EC15";"'<'";"1.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2073501";"Cell cycle arrest in human NCI-H1299 cells assessed as induction of polyploidy after 48 hrs by Hoechst staining-based fluorescence microscopic analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL2069252";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308501";"";"";""
"CHEMBL2071275";"";"None";"428.93";"0";"2.08";"(+)-39";"NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(C4CCNCC4)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2";"EC15";"'='";"1.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2073501";"Cell cycle arrest in human NCI-H1299 cells assessed as induction of polyploidy after 48 hrs by Hoechst staining-based fluorescence microscopic analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL2069252";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308501";"";"";""
"CHEMBL2071277";"";"None";"428.93";"0";"1.91";"(+)-41";"NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cnn(C[C@H]4CCCN4)c3)ncc2Cl)[C@H]2C=C[C@@H]1C2";"EC15";"'='";"11.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2073501";"Cell cycle arrest in human NCI-H1299 cells assessed as induction of polyploidy after 48 hrs by Hoechst staining-based fluorescence microscopic analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL2069252";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308501";"";"";""
"CHEMBL326533";"";"None";"476.48";"0";"4.76";"3m";"O=C(Cc1ccccc1)Oc1cccc2c1C(=O)c1cccc(OC(=O)Cc3ccccc3)c1C2=O";"Relative viability";"'='";"91.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL692289";"hTERT-SEAP (Human telomerase reverse transcriptase-SEAP) activity in non-small cell lung cancer H1299 cell at 2.1 uM concentration and level of cell viability determined in MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL1144896";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3308501";"";"";""
"CHEMBL326533";"";"None";"476.48";"0";"4.76";"3m";"O=C(Cc1ccccc1)Oc1cccc2c1C(=O)c1cccc(OC(=O)Cc3ccccc3)c1C2=O";"Relative SEAP activity";"'='";"98.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL689846";"Compound was tested for human telomerase reverse transcriptase-SEAP (hTERT-SEAP) activity in non-small cell lung cancer H1299 cell at 2.1 uM concentration";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL1144896";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3308501";"";"";""
"CHEMBL2206359";"";"None";"453.50";"1";"5.86";"2, IPR-803";"O=C(O)c1cccc(Nc2cc(N3CCCCCC3)c3noc4c3c2C(=O)c2ccccc2-4)c1";"Inhibition";"'>'";"40.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2210168";"Inhibition of human H1299 cells adhesion to wells precoated with vitronectin at 12.5 to 100 uM after 90 mins by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL2203137";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308501";"";"";""
"CHEMBL2206359";"";"None";"453.50";"1";"5.86";"2, IPR-803";"O=C(O)c1cccc(Nc2cc(N3CCCCCC3)c3noc4c3c2C(=O)c2ccccc2-4)c1";"Inhibition";"'='";"20.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2209747";"Inhibition of cell invasion in human H1299 cells at 25 uM after 16 hrs by matrigel assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL2203137";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308501";"";"";""
"CHEMBL4174805";"";"None";"722.76";"2";"8.43";"14d";"CCOc1cc(C(C)(C)C)ccc1C1=NC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCCCCCC(=O)NO)CC1";"IC50";"'='";"4160.0";"nM";"5.38";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4156758";"Antiproliferative activity against human NCI-H1299 cells after 72 hrs by CCK8 assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL4152341";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308501";"";"";""
"CHEMBL4127909";"";"None";"333.48";"0";"3.74";"3a";"CCN(CC)C(=S)SCC1=C(C)C(=O)c2ccccc2C1=O";"IC50";"'='";"890.0";"nM";"6.05";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4119697";"Antiproliferative activity against human NCI-H1299 cells after 48 hrs by MTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL4118079";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308501";"";"";""
"CHEMBL392695";"S-TRITYL-L-CYSTEINE";"None";"363.48";"0";"4.12";"1, STLC";"N[C@@H](CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O";"GI50";"'='";"1549.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2024991";"Antiproliferative activity against human NCI-H1299 cells after 72 hrs by Alamar blue assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL2021885";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308501";"";"";""
"CHEMBL1090386";"";"None";"486.43";"0";"4.46";"2e";"O=C(Oc1cccc(OC(=O)c2ccc(O)cc2)c1OC(=O)c1ccc(O)cc1)c1ccc(O)cc1";"Inhibition";"'='";"88.7";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1116031";"Inhibition of basal glucose transport in human H1299 cells assessed as inhibition of [3H]2-deoxyglucose uptake at 30 uM after 30 mins by scintillation counting relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL1156294";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308501";"";"";""
"CHEMBL1090394";"";"None";"534.43";"3";"3.58";"2c";"O=C(Oc1cccc(OC(=O)c2ccc(O)c(O)c2)c1OC(=O)c1ccc(O)c(O)c1)c1ccc(O)c(O)c1";"Inhibition";"'='";"94.7";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1116031";"Inhibition of basal glucose transport in human H1299 cells assessed as inhibition of [3H]2-deoxyglucose uptake at 30 uM after 30 mins by scintillation counting relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL1156294";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308501";"";"";""
"CHEMBL1092478";"";"None";"400.31";"0";"3.09";"1g";"O=C(Oc1cccc(F)c1OC(=O)c1cc(O)cc(O)c1)c1cc(O)cc(O)c1";"Inhibition";"'='";"94.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1116031";"Inhibition of basal glucose transport in human H1299 cells assessed as inhibition of [3H]2-deoxyglucose uptake at 30 uM after 30 mins by scintillation counting relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL1156294";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308501";"";"";""
"CHEMBL1090451";"";"None";"528.51";"2";"4.19";"7a";"COc1cc(C(=O)Oc2cccc(OC)c2OC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC";"Inhibition";"'='";"33.3";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1116031";"Inhibition of basal glucose transport in human H1299 cells assessed as inhibition of [3H]2-deoxyglucose uptake at 30 uM after 30 mins by scintillation counting relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL1156294";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308501";"";"";""
"CHEMBL4277034";"";"None";"399.45";"0";"4.75";"2";"CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1c(O)ccc2ccccc12";"IC50";"'='";"40000.0";"nM";"4.40";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4409981";"Antiproliferative activity against human NCI-H1299 cells assessed as growth percentage incubated for 24 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL4406880";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3308501";"";"";""
"CHEMBL364065";"";"None";"349.43";"0";"4.13";"4c";"CCCCNc1ccc2c(c1)OC(N)=C(C#N)C2c1cccc(OC)c1";"EC50";"'='";"190.0";"nM";"6.72";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL883718";"Effective concentration against human non-small cell lung cancer H1299 cells inducing apoptosis, activity was measured by cell and caspase-based HTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL1140397";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308501";"";"";""
"CHEMBL65";"CAMPTOTHECIN";"-1.0";"348.36";"0";"2.08";"CPT";"CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1";"IC50";"'='";"3140.0";"nM";"5.50";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3588539";"Antiproliferative activity against human H1299 cells incubated for 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL3585245";"1";"Scientific Literature";"Medchemcomm";"2014";"CHEMBL3308501";"";"";""
"CHEMBL3585506";"";"None";"472.55";"0";"2.91";"12";"COc1ccc2c(c1)/C(=N\OCC1CO1)c1c-2c(N2CCN(CC3CO3)CC2)nc2ccccc12";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL3588544";"Induction of apoptosis in human H1299 cells assessed as increase in PARP cleavage at 1 to 10 uM incubated for 24 hrs by Western blotting method";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL3585245";"1";"Scientific Literature";"Medchemcomm";"2014";"CHEMBL3308501";"";"";""
"CHEMBL3109414";"";"None";"378.51";"0";"4.32";"2";"CC(=O)O[C@@]1(C)CCC(=O)[C@H](C)CCC[C@]2(C)O[C@H]2C(=O)C(=C(C)C)CC1";"IC50";"'='";"19500.0";"nM";"4.71";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3112361";"Cytotoxicity against human NCI-H1299 cells cells after 24 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL3108663";"1";"Scientific Literature";"J Nat Prod";"2014";"CHEMBL3308501";"";"";""
"CHEMBL572878";"TOZASERTIB";"2.0";"464.60";"0";"3.50";"9, MK-0457";"Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1";"Activity";"'='";"0.66";"";"";"";"";"";"";"";"";"";"0";"CHEMBL967697";"Cytotoxicity against human NCI-H1299 cells assessed as fraction of viable cells after 72 hrs relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL1149823";"1";"Scientific Literature";"Proc Natl Acad Sci U S A";"2007";"CHEMBL3308501";"";"";""
"CHEMBL2325410";"";"None";"391.54";"0";"4.74";"34";"Cc1ccc(C(SC[C@H](N)C(=O)O)(c2ccccc2)c2ccccc2)cc1C";"GI50";"'='";"111.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2327048";"Growth inhibition of human NCI-H1299 cells after 72 hrs by Alamar blue assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL2321852";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3308501";"";"";""
"CHEMBL2325436";"";"None";"331.46";"0";"4.77";"26";"COc1ccc(C(CCCN)(c2ccccc2)c2ccccc2)cc1";"GI50";"'='";"158.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2327048";"Growth inhibition of human NCI-H1299 cells after 72 hrs by Alamar blue assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL2321852";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3308501";"";"";""
"CHEMBL2022997";"";"None";"315.46";"1";"5.07";"13";"Cc1cccc(C(CCCN)(c2ccccc2)c2ccccc2)c1";"GI50";"'='";"360.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2327048";"Growth inhibition of human NCI-H1299 cells after 72 hrs by Alamar blue assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL2321852";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3308501";"";"";""
"CHEMBL2022996";"";"None";"359.47";"0";"4.52";"(R)-11";"Cc1cccc(C(CC[C@@H](N)C(=O)O)(c2ccccc2)c2ccccc2)c1";"GI50";"'='";"111.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2327048";"Growth inhibition of human NCI-H1299 cells after 72 hrs by Alamar blue assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL2321852";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3308501";"";"";""
"CHEMBL392369";"";"None";"393.51";"0";"4.13";"7";"COc1ccc(C(SC[C@H](N)C(=O)O)(c2ccccc2)c2ccccc2)cc1";"GI50";"'='";"294.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2327048";"Growth inhibition of human NCI-H1299 cells after 72 hrs by Alamar blue assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL2321852";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3308501";"";"";""
"CHEMBL4476162";"";"None";"542.35";"1";"4.28";"3e";"CN1C(=O)C2(C(C#N)=C(N)Oc3cc4oc(-c5ccccc5)cc(=O)c4c(O)c32)c2cc(Br)ccc21";"IC50";"'='";"7610.0";"nM";"5.12";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4308478";"Antiproliferative activity against human H1299 cells assessed as reduction in cell proliferation incubated for 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL4304827";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3308501";"";"";""
"CHEMBL112048";"";"None";"454.58";"1";"5.93";"2h";"Nc1ccc(Sc2cccc3c2C(=O)c2cccc(Sc4ccc(N)cc4)c2C3=O)cc1";"Relative viability";"'='";"103.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL692290";"hTERT-SEAP (Human telomerase reverse transcriptase-SEAP) activity in non-small cell lung cancer H1299 cell at 2.2 uM concentration and level of cell viability determined in MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL1144896";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3308501";"";"";""
"CHEMBL2071196";"";"None";"339.40";"0";"1.35";"12";"Cc1cnc(Nc2cnn(C)c2)nc1N[C@H]1[C@@H](C(N)=O)[C@@H]2C=C[C@H]1C2";"EC15";"'='";"11.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2073501";"Cell cycle arrest in human NCI-H1299 cells assessed as induction of polyploidy after 48 hrs by Hoechst staining-based fluorescence microscopic analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL2069252";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308501";"";"";""
"CHEMBL2071208";"";"None";"437.43";"0";"1.68";"24";"Cn1cc(Nc2ncc(C(F)(F)F)c(N[C@H]3[C@@H](C(=O)NCCO)[C@@H]4C=C[C@H]3C4)n2)cn1";"EC15";"'<'";"1.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2073501";"Cell cycle arrest in human NCI-H1299 cells assessed as induction of polyploidy after 48 hrs by Hoechst staining-based fluorescence microscopic analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL2069252";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308501";"";"";""
"CHEMBL2071209";"";"None";"377.33";"0";"2.82";"25";"Cn1cc(Nc2ncc(C(F)(F)F)c(Nc3ccccc3C(N)=O)n2)cn1";"EC15";"'='";"11.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2073501";"Cell cycle arrest in human NCI-H1299 cells assessed as induction of polyploidy after 48 hrs by Hoechst staining-based fluorescence microscopic analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL2069252";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308501";"";"";""
"CHEMBL2071215";"";"None";"321.77";"0";"1.28";"31";"Cn1cc(Nc2ncc(Cl)c(N[C@@H]3CC[C@@H]3C(N)=O)n2)cn1";"EC15";"'='";"93.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2073501";"Cell cycle arrest in human NCI-H1299 cells assessed as induction of polyploidy after 48 hrs by Hoechst staining-based fluorescence microscopic analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL2069252";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308501";"";"";""
"CHEMBL540445";"PARTHENOLIDE";"2.0";"248.32";"0";"2.76";"Parthenolide";"C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21";"IC50";"'='";"359840.18";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2363467";"SANGER: Inhibition of human NCI-H1299 cell growth in a cell viability assay.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL1201861";"5";"Sanger Institute Genomics of Drug Sensitivity in Cancer";"";"";"CHEMBL3308501";"";"";""
"CHEMBL373751";"GSK-319347A";"None";"469.54";"0";"3.96";"KIN001-135";"COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C#N)s3)c2cc1OC";"IC50";"'='";"1200721.61";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2363467";"SANGER: Inhibition of human NCI-H1299 cell growth in a cell viability assay.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL1201861";"5";"Sanger Institute Genomics of Drug Sensitivity in Cancer";"";"";"CHEMBL3308501";"";"";""
"CHEMBL888";"GEMCITABINE";"4.0";"263.20";"0";"-1.29";"Gemcitabine";"Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1";"IC50";"'='";"0.1566";"nM";"9.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2363467";"SANGER: Inhibition of human NCI-H1299 cell growth in a cell viability assay.";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL1201861";"5";"Sanger Institute Genomics of Drug Sensitivity in Cancer";"";"";"CHEMBL3308501";"";"";""
"CHEMBL4171683";"";"None";"490.64";"1";"5.74";"5ac";"O=S(=O)(Nc1ccc(-c2csc(=S)n2Cc2cccnc2)cc1)c1cccc2cccnc12";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4142621";"Antiproliferative activity against human H1299 cells after 48 hrs by MTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL4138196";"1";"Scientific Literature";"Eur J Med Chem";"2018";"CHEMBL3308501";"";"";""
"CHEMBL228947";"";"None";"318.34";"0";"2.79";"3j";"COc1cncc(C2C(C#N)=C(N)Oc3c2ccc2[nH]ccc32)c1";"EC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL904977";"Apoptosis inducing activity in human H1299 cells by caspase activation assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL1143677";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3308501";"";"";""
"CHEMBL228826";"";"None";"287.32";"0";"3.39";"3e";"N#CC1=C(N)Oc2c(ccc3[nH]ccc23)C1c1ccccc1";"EC50";"'='";"430.0";"nM";"6.37";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL904977";"Apoptosis inducing activity in human H1299 cells by caspase activation assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL1143677";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3308501";"";"";""
"CHEMBL228364";"";"None";"389.41";"0";"3.48";"6a";"COc1cc(C2C(C#N)=C(N)Oc3c2ccc2ncccc32)cc(OC)c1OC";"EC50";"'='";"22.0";"nM";"7.66";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL904977";"Apoptosis inducing activity in human H1299 cells by caspase activation assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL1143677";"1";"Scientific Literature";"J Med Chem";"2007";"CHEMBL3308501";"";"";""
"CHEMBL1956431";"";"None";"260.36";"0";"3.24";"36";"N#Cc1c(NC(=O)C2CCC2)sc2c1CCCC2";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL1959838";"Cytotoxicity against human NCI-H1299 cells expressing VIPR1 in presence of 2% serum";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NCI-H1299";"None";"";"";"";"CHEMBL612255";"NCI-H1299";"Homo sapiens";"CELL-LINE";"CHEMBL1955783";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308501";"";"";""
