"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL597218";"";"None";"316.31";"0";"3.39";"27";"COc1cc(-c2cc3occ(C)c3c(=O)o2)cc(OC)c1OC";"Ratio ED50";"'='";"100.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL1064301";"Selectivity ratio of ED50 for human A549 cell to ED50 for human SK-BR-3 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1159044";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308062";"";"";""
"CHEMBL1224158";"";"None";"521.76";"2";"6.76";"(R)-28";"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H]1COCS(=O)(=O)N1Cc1ccccc1";"Activity";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1225447";"Cytotoxicity against human SKBR3 cells assessed as cell viability at 100 uM after 72 hrs by MTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1221316";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308062";"";"";""
"CHEMBL1224307";"";"None";"347.44";"0";"2.49";"(R)-36";"CN1[C@H](COCc2ccc(-c3ccccc3)cc2)COCS1(=O)=O";"Activity";"'='";"52.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1225447";"Cytotoxicity against human SKBR3 cells assessed as cell viability at 100 uM after 72 hrs by MTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1221316";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308062";"";"";""
"CHEMBL378935";"";"None";"613.71";"1";"3.95";"5";"C=CCn1c(=O)oc2cc3c(O)c(c21)C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)N3";"GI50";"'='";"583.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL867909";"Inhibition of human SKBR3 cell growth";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1137417";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3308062";"";"";""
"CHEMBL125699";"";"None";"643.73";"2";"4.40";"14";"COc1c(OC(C)=O)cc2c(O)c1C[C@@H](C)C[C@H](OC)[C@H](OC(C)=O)[C@@H](C)/C=C(\C)C(=O)[C@@H](OC)/C=C\C=C(/C)C(=O)N2C(C)=O";"IC50";"'>'";"2900.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL806403";"Inhibition of oncogene product p185 erbB-2 from human breast cancer cells(SK-BR-3 cells) at 50 mg/kg dose.";"F";"BAO_0000218";"organism-based format";"None";"None";"None";"SK-BR-3";"None";"DOSE = 50.0 mg.kg-1";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1128559";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308062";"";"";""
"CHEMBL339505";"";"None";"583.68";"1";"1.98";"1b4";"C#CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O";"IC50";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL806403";"Inhibition of oncogene product p185 erbB-2 from human breast cancer cells(SK-BR-3 cells) at 50 mg/kg dose.";"F";"BAO_0000218";"organism-based format";"None";"None";"None";"SK-BR-3";"None";"DOSE = 50.0 mg.kg-1";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1128559";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308062";"";"";""
"CHEMBL2315758";"";"None";"381.82";"0";"2.91";"6f";"Cl.O=C(Nc1nc2ccc(C3=NCCN3)cc2[nH]1)c1cc2ccccc2o1";"IC50";"'='";"3830.0";"nM";"5.42";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2319916";"Cytotoxicity against human SKBR3 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL2311305";"1";"Scientific Literature";"Eur J Med Chem";"2013";"CHEMBL3308062";"";"";""
"CHEMBL433670";"";"None";"585.70";"1";"2.47";"1b3";"CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(N3CCC3)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O";"IC50";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL806403";"Inhibition of oncogene product p185 erbB-2 from human breast cancer cells(SK-BR-3 cells) at 50 mg/kg dose.";"F";"BAO_0000218";"organism-based format";"None";"None";"None";"SK-BR-3";"None";"DOSE = 50.0 mg.kg-1";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1128559";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308062";"";"";""
"CHEMBL339231";"";"None";"545.63";"1";"1.72";"1b6";"CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(N)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O";"Inhibition";"'='";"47.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL806583";"In vitro inhibition of phospho-p185erbB-2 expression in human breast cancer cells(SK-BR-3 cells) at 200 mg/kg dose.";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"DOSE = 200.0 mg.kg-1";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1128559";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308062";"";"";""
"CHEMBL339231";"";"None";"545.63";"1";"1.72";"1b6";"CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(N)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O";"IC50";"'='";"37.0";"nM";"7.43";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL806403";"Inhibition of oncogene product p185 erbB-2 from human breast cancer cells(SK-BR-3 cells) at 50 mg/kg dose.";"F";"BAO_0000218";"organism-based format";"None";"None";"None";"SK-BR-3";"None";"DOSE = 50.0 mg.kg-1";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1128559";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308062";"";"";""
"CHEMBL337949";"";"None";"615.72";"1";"1.69";"1b35";"CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(N3CC(CO)C3)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O";"IC50";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL806403";"Inhibition of oncogene product p185 erbB-2 from human breast cancer cells(SK-BR-3 cells) at 50 mg/kg dose.";"F";"BAO_0000218";"organism-based format";"None";"None";"None";"SK-BR-3";"None";"DOSE = 50.0 mg.kg-1";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1128559";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308062";"";"";""
"CHEMBL127520";"";"None";"603.71";"1";"1.66";"1c8";"CO[C@H]1C[C@H](C)CC2=C(N3CC(O)C3)C(=O)C=C(NC(=O)/C(C)=C/CC[C@H](OC)[C@@H](OC(N)=O)/C(C)=C/[C@H](C)[C@H]1O)C2=O";"Inhibition";"'='";"44.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL806583";"In vitro inhibition of phospho-p185erbB-2 expression in human breast cancer cells(SK-BR-3 cells) at 200 mg/kg dose.";"F";"BAO_0000218";"organism-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"DOSE = 200.0 mg.kg-1";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1128559";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308062";"";"";""
"CHEMBL2312865";"";"None";"570.73";"2";"6.90";"37j";"CC(C)=CCc1cc(C(=O)Nc2cc3ccc(OCCCNC45CC6CC(CC(C6)C4)C5)c(C)c3oc2=O)ccc1O";"IC50";"'='";"310.0";"nM";"6.51";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2318599";"Antiproliferative activity against human SKBR3 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL2311393";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3308062";"";"";""
"CHEMBL2312862";"";"None";"554.69";"2";"6.86";"37g";"CC(C)=CCc1cc(C(=O)Nc2cc3ccc(OCCCNC(C)(C)c4ccccc4)c(C)c3oc2=O)ccc1O";"IC50";"'='";"960.0";"nM";"6.02";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2318599";"Antiproliferative activity against human SKBR3 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL2311393";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3308062";"";"";""
"CHEMBL2312847";"";"None";"492.62";"1";"5.58";"35f";"CC(C)=CCc1cc(C(=O)Nc2cc3ccc(OCCCNCC(C)C)c(C)c3oc2=O)ccc1O";"IC50";"'='";"1030.0";"nM";"5.99";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2318599";"Antiproliferative activity against human SKBR3 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL2311393";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3308062";"";"";""
"CHEMBL38451";"";"None";"282.35";"1";"5.42";"17b";"Cc1ccc2c(c1)-c1cccc3nc4ccccc4c(c13)N2";"IC50";"'='";"450.0";"nM";"6.35";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL806364";"Inhibitory activity against SKBR-3 cell line using MTT assay (ER-amplified erB2,mutant p53)";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1133721";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3308062";"";"";""
"CHEMBL591196";"";"None";"260.29";"0";"4.41";"58";"Cc1ccc2c(=O)oc3c4ccccc4ccc3c2c1";"ED50";"'>'";"20.0";"ug ml-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1068845";"Growth inhibition of human SK-BR-3 cells after 72 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1157575";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308062";"";"";""
"CHEMBL525930";"";"None";"1916.31";"None";"None";"131";"C/C=C1\NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H]2CCCN2C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4CC[C@@H]5C[C@H](OC(=O)C(F)(F)F)CC[C@]5(C)[C@H]4CC[C@]23C)C(C)C)[C@@H](C)OC(=O)C(F)(F)F)C(C)C)C(C)C)[C@H](C)CC)[C@H](C)OC(=O)[C@H](C(C)C)NC1=O";"LC50";"'='";"185.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1004799";"Cytotoxicity against human SKBR3 cells after 48 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1156597";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308062";"";"";""
"CHEMBL448794";"";"None";"1492.87";"None";"None";"118";"C/C=C1\NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H]2CCCN2C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CCCNC(=N)N)C(C)C)[C@@H](C)O)C(C)C)C(C)C)[C@H](C)CC)[C@H](C)OC(=O)[C@H](C(C)C)NC1=O";"LC50";"'='";"2750.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1004799";"Cytotoxicity against human SKBR3 cells after 48 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1156597";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308062";"";"";""
"CHEMBL526885";"";"None";"1537.83";"None";"None";"112";"C/C=C1\NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H]2CCCN2C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)c2ccc(C(F)(F)F)cc2)C(C)C)[C@@H](C)O)C(C)C)C(C)C)[C@H](C)CC)[C@H](C)OC(=O)[C@H](C(C)C)NC1=O";"GI50";"'='";"303.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1004799";"Cytotoxicity against human SKBR3 cells after 48 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1156597";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308062";"";"";""
"CHEMBL526876";"";"None";"1491.93";"None";"None";"105";"C/C=C1\NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H]2CCCN2C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CCCCCCC)C(C)C)[C@@H](C)O)C(C)C)C(C)C)[C@H](C)CC)[C@H](C)OC(=O)[C@H](C(C)C)NC1=O";"LC50";"'='";"374.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1004799";"Cytotoxicity against human SKBR3 cells after 48 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1156597";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308062";"";"";""
"CHEMBL448982";"";"None";"1492.91";"None";"None";"91";"C/C=C1\NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H]2CCCN2C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC(=O)CCCC(C)C)[C@@H](C)O)C(C)C)C(C)C)[C@H](C)CC)[C@H](C)OC(=O)[C@H](C(C)C)NC1=O";"TGI";"'='";"1770.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1004799";"Cytotoxicity against human SKBR3 cells after 48 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1156597";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308062";"";"";""
"CHEMBL442817";"";"None";"1475.93";"None";"None";"81";"C/C=C1\NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H]2CCCN2C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CCCC(C)C)C(C)C)C(C)C)C(C)C)C(C)C)[C@H](C)CC)[C@H](C)OC(=O)[C@H](C(C)C)NC1=O";"TGI";"'='";"153.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1004799";"Cytotoxicity against human SKBR3 cells after 48 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1156597";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308062";"";"";""
"CHEMBL442817";"";"None";"1475.93";"None";"None";"81";"C/C=C1\NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H]2CCCN2C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CCCC(C)C)C(C)C)C(C)C)C(C)C)C(C)C)[C@H](C)CC)[C@H](C)OC(=O)[C@H](C(C)C)NC1=O";"LC50";"'='";"75.8";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1004799";"Cytotoxicity against human SKBR3 cells after 48 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1156597";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308062";"";"";""
"CHEMBL472736";"";"None";"325.75";"0";"3.27";"3g";"CC(=O)NC1=C(c2ccc(Cl)cc2)C(=O)c2ccccc2C1=O";"IC50";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1006145";"Antiproliferative activity against ERalpha negative/Her2 over expressing human SKBR3 cells after 72 hrs by MTS/PMS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1140877";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308062";"";"";""
"CHEMBL489304";"";"None";"413.43";"0";"3.92";"13e";"COc1ccc(C2=C(NC(=O)c3cccc(OC)c3)C(=O)c3ccccc3C2=O)cc1";"IC50";"'='";"6400.0";"nM";"5.19";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1006145";"Antiproliferative activity against ERalpha negative/Her2 over expressing human SKBR3 cells after 72 hrs by MTS/PMS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1140877";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308062";"";"";""
"CHEMBL489305";"";"None";"413.43";"0";"3.92";"13f";"COc1ccc(C(=O)NC2=C(c3ccc(OC)cc3)C(=O)c3ccccc3C2=O)cc1";"IC50";"'='";"6400.0";"nM";"5.19";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1006145";"Antiproliferative activity against ERalpha negative/Her2 over expressing human SKBR3 cells after 72 hrs by MTS/PMS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1140877";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308062";"";"";""
"CHEMBL209511";"";"None";"283.74";"0";"2.85";"5";"O=S(=O)(Nc1ccc(Cl)cc1O)c1ccccc1";"IC50";"'='";"75000.0";"nM";"4.12";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL867506";"Antiproliferative activity against human SKBr3 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1148663";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3308062";"";"";""
"CHEMBL209453";"";"None";"292.32";"0";"1.88";"4";"Cc1cc(O)nc(SCC(=O)c2ccc(O)c(O)c2)n1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL867506";"Antiproliferative activity against human SKBr3 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1148663";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3308062";"";"";""
"CHEMBL409902";"";"None";"470.95";"1";"5.07";"MAL1-274";"CC1=C(C(=O)OCc2ccccc2)C(c2ccc(Cl)cc2)NC(=O)N1CCCCCC(=O)O";"GI50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL936577";"Antiproliferative activity against human SK-BR3 cells after 96 hrs by MTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1143913";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"CHEMBL3308062";"";"";""
"CHEMBL2368747";"Cycloshizukaol A";"None";"548.63";"1";"2.78";"Cycloshizukaol A";"COC(=O)[C@]1(C)CC2=C3C=C(C(=O)[C@H](O)[C@@]3(C)[C@@H]3C[C@H]23)[C@](C)(C(=O)OC)CC2=C3C=C1C(=O)[C@H](O)[C@@]3(C)[C@@H]1C[C@H]21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1117393";"Cytotoxicity against human SKBR3 cells by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1158587";"1";"Scientific Literature";"J Nat Prod";"2010";"CHEMBL3308062";"";"";""
"CHEMBL94062";"";"None";"397.23";"0";"3.07";"10o";"O=C(C#CCO)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1";"IC50";"'='";"43.0";"nM";"7.37";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL806366";"Inhibition of cell growth of SKBr3 cell lines using cell-based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL1134561";"1";"Scientific Literature";"J Med Chem";"2001";"CHEMBL3308062";"";"";""
"CHEMBL4066395";"";"None";"473.57";"0";"1.38";"44; YD0514";"C=CC(=O)N1CC12C(=O)[C@@]13[C@@H]4OC(C)(C)O[C@@]15OC[C@@]1([C@H]([C@@H]5O)C(C)(C)CC[C@@H]1O)[C@@H]3CC[C@H]42";"Activity";"";"";"";"";"";"Dose-dependent effect";"";"";"";"";"";"0";"CHEMBL4024462";"Antiproliferative activity against human SK-BR-3 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL4020844";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308062";"";"";""
"CHEMBL4088737";"";"None";"290.37";"0";"1.27";"N54";"CC(C)c1cc(C(=O)N2CC[C@@H](NC(=O)C3CC3)C2)[nH]n1";"GI";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4024509";"Growth inhibition of human SK-BR-3 cells at 0.1 to 50 uM measured every 4 hrs for 250 hrs by live cell imaging analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL4020845";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308062";"";"";""
"CHEMBL3828092";"";"None";"422.90";"0";"4.95";"13c";"Fc1ccc(Nc2ncnc3ccc(-c4cnn(C5CCNCC5)c4)cc23)cc1Cl";"IC50";"'='";"3740.0";"nM";"5.43";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3829375";"Antiproliferative activity against human SK-BR-3 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SK-BR-3";"None";"";"";"";"CHEMBL613834";"SK-BR-3";"Homo sapiens";"CELL-LINE";"CHEMBL3826970";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3308062";"";"";""
