"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL600869";"";"None";"264.28";"0";"4.31";"48";"Cc1oc2c(c1C)c(=O)oc1c3ccccc3ccc21";"ED50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1068846";"Growth inhibition of human ZR-75-1 cells after 72 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL1157575";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307615";"";"";""
"CHEMBL79793";"";"None";"273.25";"0";"2.25";"1";"COc1ccc(NC(=O)c2cccnc2)c([N+](=O)[O-])c1";"EC50";"'='";"880.0";"nM";"6.06";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL824575";"Tested for caspase activation activity in human breast cancer ZR-75-1 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL1145794";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307615";"";"";""
"CHEMBL503318";"";"None";"682.72";"2";"0.74";"3";"C=C(C(=O)O[C@@H]1[C@@H](O)[C@H](O)[C@@H](OCC2=C3C(=O)C=C(C)[C@@]34C[C@@H](CC2)C(=C)C(=O)O4)O[C@H]1CO)[C@@H]1CCC(CO)=C2C(=O)C=C(C)[C@@]2(O)C1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL973003";"Cytotoxicity against human ZR-75-1 cells after 72 hrs by [3H]thymidine incorporation assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL1144069";"1";"Scientific Literature";"J Nat Prod";"1999";"CHEMBL3307615";"";"";""
"CHEMBL523310";"";"None";"422.43";"0";"-0.72";"2";"C=C1C(=O)O[C@]23C[C@H]1CCC(CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)=C2C(=O)C=C3C";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL973026";"Cytotoxicity against human ZR-75-1 cells at 0.25 to 2.0 uM after 48 hrs by [3H]thymidine incorporation assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL1144069";"1";"Scientific Literature";"J Nat Prod";"1999";"CHEMBL3307615";"";"";""
"CHEMBL3360824";"";"None";"536.57";"3";"-6.14";"3";"OC[C@H]1O[C@@H](S[C@@H]2[C@@H](O)[C@H](S[C@H]3[C@H](O)[C@@H](CO)OC(O)[C@@H]3O)O[C@H](CO)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3387173";"Effect on CDC25 expression in human ZR-75-1 cells at by RT-PCR analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3352606";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307615";"";"";""
"CHEMBL3623375";"";"None";"509.64";"1";"4.67";"19";"CN(C)CCCNC(=O)c1csc2nc(-c3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)cn12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3624508";"Cytotoxicity against human ZR-75-1 cells assessed as cell viability after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3621115";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"CHEMBL3307615";"";"";""
"CHEMBL1669581";"";"None";"317.43";"0";"3.75";"23";"CCCCC/C=C/C=C/C(=O)NCCc1ccc(O)c(OC)c1";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3387213";"Antiproliferative activity against human ZR-75-1 cells after 3 days by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3351746";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307615";"";"";""
"CHEMBL4284151";"";"None";"618.83";"1";"4.27";"Volasertib";"CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCC(N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL4254252";"Cytotoxicity against human ZR-75-1 cells after 24 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL4251622";"1";"Scientific Literature";"Eur J Med Chem";"2018";"CHEMBL3307615";"";"";""
"CHEMBL1643926";"";"None";"427.46";"0";"4.99";"11";"CCc1cccc2c(OC)c(-c3occ(C)c3C(=O)On3nnc4ccccc43)ccc12";"ED50";"'>'";"10.0";"ug ml-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1648219";"Cytotoxicity against human ZR-75-1 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL1641375";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307615";"";"";""
"CHEMBL1643927";"";"None";"338.40";"1";"5.16";"12";"CCOc1c(-c2occ(C)c2C(=O)OC)ccc2c(CC)cccc12";"ED50";"'='";"1.2";"ug ml-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1648219";"Cytotoxicity against human ZR-75-1 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL1641375";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307615";"";"";""
"CHEMBL1643937";"";"None";"324.42";"1";"5.52";"23";"CCOc1c(-c2occ(C)c2COC)ccc2c(CC)cccc12";"ED50";"'>'";"10.0";"ug ml-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1648219";"Cytotoxicity against human ZR-75-1 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL1641375";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307615";"";"";""
"CHEMBL8260";"BAICALEIN";"2.0";"270.24";"0";"2.58";"1, Baicalein";"O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3599111";"Cytotoxicity against human ZR-75-1 cells assessed as induction cell death at 20 to 50 uM after 24 hrs by WST-1 assay in presence of Ca2+ containing medium with Ca2+ chelator BAPTA-AM";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3596101";"1";"Scientific Literature";"J Nat Prod";"2015";"CHEMBL3307615";"";"";""
"CHEMBL3338740";"";"None";"343.42";"0";"3.46";"39";"COc1cc(/C=C/C=C/C=C/C(=O)N2CCCC2)cc(OC)c1OC";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3387213";"Antiproliferative activity against human ZR-75-1 cells after 3 days by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3351746";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307615";"";"";""
"CHEMBL3338748";"";"None";"333.43";"0";"3.30";"47";"COc1cc(CCCC/C=C/C(=O)N2CCCC2)cc(OC)c1O";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3387213";"Antiproliferative activity against human ZR-75-1 cells after 3 days by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3351746";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307615";"";"";""
"CHEMBL1084177";"";"None";"713.88";"2";"6.05";"4c";"COc1cc2c(cc1OCCCCCCN1CCN(C(=O)c3ccccc3NCc3cc(OC)c(OC)c(OC)c3)CC1)N=C[C@@H]1CCCN1C2=O";"GI50";"'='";"180.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1118115";"Cytotoxicity against human ZR-75-1 cells after 48 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL1155482";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307615";"";"";""
"CHEMBL462743";"";"None";"301.34";"0";"1.43";"4";"CO[C@@H]1C[C@H]2N3CC[C@@]2(c2cc4c(cc2C3)OCO4)[C@H]2O[C@@H]12";"ED50";"'='";"1.8";"ug ml-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1006114";"Cytotoxicity against human ZR-75-1 cells after 3 days by sulforhodamine B assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL1148188";"1";"Scientific Literature";"J Nat Prod";"1993";"CHEMBL3307615";"";"";""
"CHEMBL452108";"";"None";"532.63";"1";"1.56";"2";"C[C@H]1O[C@@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4C=C[C@]3(O)C2)C[C@H](O)[C@H]1O";"ED50";"'='";"0.08";"ug ml-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1025840";"Cytotoxicity against human ZR-75-1 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL1159255";"1";"Scientific Literature";"J Nat Prod";"1995";"CHEMBL3307615";"";"";""
"CHEMBL8260";"BAICALEIN";"2.0";"270.24";"0";"2.58";"1, Baicalein";"O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL3599217";"Induction of apoptosis in human ZR-75-1 cells assessed as increase in cleaved caspase-9 level at 20 to 40 uM after 24 hrs by Western immunoblot analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3596101";"1";"Scientific Literature";"J Nat Prod";"2015";"CHEMBL3307615";"";"";""
"CHEMBL8260";"BAICALEIN";"2.0";"270.24";"0";"2.58";"1, Baicalein";"O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL3599218";"Induction of apoptosis in human ZR-75-1 cells assessed as increase in cleaved caspase-3 level at 20 to 40 uM after 24 hrs by Western immunoblot analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3596101";"1";"Scientific Literature";"J Nat Prod";"2015";"CHEMBL3307615";"";"";""
"CHEMBL107";"COLCHICINE";"4.0";"399.44";"0";"2.87";"SID67636";"COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2";"EC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL824575";"Tested for caspase activation activity in human breast cancer ZR-75-1 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL1145794";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3307615";"";"";""
"CHEMBL3221039";"";"None";"679.82";"2";"9.33";"4f";"COc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(OC)cc4)ccc2n3CCCCOc2cc3c(cc2OC)C(=O)N2CCC[C@H]2C=N3)cc1";"GI50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3224934";"Growth inhibition of human ZR-75-1 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3217457";"1";"Scientific Literature";"Medchemcomm";"2011";"CHEMBL3307615";"";"";""
"CHEMBL3221296";"";"None";"607.80";"2";"6.38";"5d";"COc1cc2c(cc1OCCCCN1CCN(CCCCn3c4ccccc4c4ccccc43)CC1)N=C[C@@H]1CCCN1C2=O";"GI50";"'='";"150.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3224934";"Growth inhibition of human ZR-75-1 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3217457";"1";"Scientific Literature";"Medchemcomm";"2011";"CHEMBL3307615";"";"";""
"CHEMBL3221297";"";"None";"791.99";"2";"8.95";"5e";"COc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(OC)cc4)ccc2n3CCCN2CCN(CCCOc3cc4c(cc3OC)C(=O)N3CCC[C@H]3C=N4)CC2)cc1";"GI50";"'='";"130.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3224934";"Growth inhibition of human ZR-75-1 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3217457";"1";"Scientific Literature";"Medchemcomm";"2011";"CHEMBL3307615";"";"";""
"CHEMBL2087138";"";"None";"490.42";"1";"4.03";"30";"O=C(Oc1ccc(-c2ccc(OC(=O)c3cc(O)c(O)c(O)c3)cc2)cc1)c1cc(O)c(O)c(O)c1";"IC50";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2090528";"Cytotoxicity against human ZR-75-1 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL2086320";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307615";"";"";""
"CHEMBL1939131";"";"None";"638.77";"2";"8.40";"5d";"COc1cc2c(cc1OCCCCOc1ccc(C(c3c[nH]c4ccccc34)c3c[nH]c4ccccc34)cc1)N=C[C@@H]1CCCN1C2=O";"GI50";"'='";"26500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1942005";"Anticancer activity against human ZR-75-1 cells by SRB method";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL1938244";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3307615";"";"";""
"CHEMBL1951960";"";"None";"362.43";"1";"6.27";"3e";"Oc1ccc(-c2ccc(-c3ccc(-c4nc5ccccc5[nH]4)cc3)cc2)cc1";"GI50";"'='";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1954894";"Growth inhibition of human ZR-75-1 cells by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL1949520";"1";"Scientific Literature";"Eur J Med Chem";"2012";"CHEMBL3307615";"";"";""
"CHEMBL512958";"DIHYDRO OCHRACEOLIDE A";"None";"454.70";"1";"6.54";"4";"C=C1C(=O)O[C@@H]2C[C@]3(C)CC[C@]4(C)[C@H](CC[C@@H]5[C@@]6(C)CC[C@H](O)C(C)(C)[C@@H]6CC[C@]54C)[C@H]3[C@H]12";"EC50";"'='";"3.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL993860";"Cytotoxicity against human ZR-75-1 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL1158271";"1";"Scientific Literature";"J Nat Prod";"1996";"CHEMBL3307615";"";"";""
"CHEMBL519603";"DEOXYPICROPODOPHYLLIN";"None";"398.41";"0";"2.92";"8";"COc1cc([C@@H]2c3cc4c(cc3C[C@H]3COC(=O)[C@H]32)OCO4)cc(OC)c1OC";"ED50";"'='";"0.6";"ug ml-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1000982";"Cytotoxicity against human ZR-75-1 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL1147382";"1";"Scientific Literature";"J Nat Prod";"1993";"CHEMBL3307615";"";"";""
"CHEMBL466209";"";"None";"298.29";"0";"3.82";"21";"COc1cccc2c(O)c(-c3occ(C)c3C(=O)O)ccc12";"ED50";"'='";"0.6";"ug ml-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL995415";"Cytotoxicity against human ZR-75-1 cells expressing estrogen receptor and HER2 after 72 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL1136922";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307615";"";"";""
"CHEMBL597195";"";"None";"278.31";"0";"4.56";"51";"CCc1cccc2c1ccc1c3oc(C)cc3c(=O)oc21";"ED50";"'='";"2.2";"ug ml-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL1068846";"Growth inhibition of human ZR-75-1 cells after 72 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL1157575";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307615";"";"";""
"CHEMBL1170535";"";"None";"251.28";"0";"3.52";"11";"O=c1cc(NC2CC2)c2ccc3ccccc3c2o1";"ED50";"'='";"19.5";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL1175749";"Cytotoxicity against human ZR-75-1 cells after 72 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL1177814";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307615";"";"";""
"CHEMBL8260";"BAICALEIN";"2.0";"270.24";"0";"2.58";"1, Baicalein";"O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3599221";"Induction of apoptosis in human ZR-75-1 cells assessed as activation of caspase-9 at 20 to 40 uM preincubated for 24 hrs followed by antioxidant N-Acetylcysteine addition by Western immunoblot analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3596101";"1";"Scientific Literature";"J Nat Prod";"2015";"CHEMBL3307615";"";"";""
"CHEMBL3360824";"";"None";"536.57";"3";"-6.14";"3";"OC[C@H]1O[C@@H](S[C@@H]2[C@@H](O)[C@H](S[C@H]3[C@H](O)[C@@H](CO)OC(O)[C@@H]3O)O[C@H](CO)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O";"Activity";"";"";"";"";"";"Active";"";"";"";"";"";"0";"CHEMBL3387171";"Upregulation of PKC expression in human ZR-75-1 cells at by RT-PCR analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3352606";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307615";"";"";""
"CHEMBL1669578";"";"None";"325.41";"0";"3.94";"5";"O=C(/C=C/C=C/CC/C=C/c1ccc2c(c1)OCO2)N1CCCC1";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3387213";"Antiproliferative activity against human ZR-75-1 cells after 3 days by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3351746";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307615";"";"";""
"CHEMBL3338739";"";"None";"249.40";"0";"4.08";"18";"CCCCCCC/C=C/C=C/C(=O)N1CCCC1";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3387213";"Antiproliferative activity against human ZR-75-1 cells after 3 days by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3351746";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307615";"";"";""
"CHEMBL226587";"TRANS-N-SINAPOYLTYRAMINE";"None";"343.38";"0";"2.49";"25";"COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(OC)c1O";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3387213";"Antiproliferative activity against human ZR-75-1 cells after 3 days by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3351746";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307615";"";"";""
"CHEMBL3338742";"";"None";"345.44";"0";"3.38";"41";"COc1cc(CC/C=C/C=C/C(=O)N2CCCC2)cc(OC)c1OC";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3387213";"Antiproliferative activity against human ZR-75-1 cells after 3 days by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3351746";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307615";"";"";""
"CHEMBL3338744";"";"None";"347.46";"0";"3.60";"43";"COc1cc(CCCC/C=C/C(=O)N2CCCC2)cc(OC)c1OC";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3387213";"Antiproliferative activity against human ZR-75-1 cells after 3 days by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3351746";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307615";"";"";""
"CHEMBL3338747";"";"None";"363.50";"0";"4.22";"46";"COc1cc(CCCCCCC(=O)N2CCCCC2)cc(OC)c1OC";"IC50";"'='";"33100.0";"nM";"4.48";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3387213";"Antiproliferative activity against human ZR-75-1 cells after 3 days by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3351746";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307615";"";"";""
"CHEMBL3338703";"";"None";"299.37";"0";"3.08";"2";"O=C(/C=C/C=C/CCc1ccc2c(c1)OCO2)N1CCCC1";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3387213";"Antiproliferative activity against human ZR-75-1 cells after 3 days by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL3351746";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307615";"";"";""
"CHEMBL379735";"";"None";"270.67";"0";"4.35";"27";"O=c1oc2c3ccccc3c(Cl)cc2c2occc12";"ED50";"'>'";"10.0";"ug ml-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL871076";"Cytotoxicity against human ZR-75-1 cells expressing ER";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"ZR-75-1";"None";"";"";"";"CHEMBL614393";"ZR-75-1";"Homo sapiens";"CELL-LINE";"CHEMBL1146885";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307615";"";"";""
